LOCP_CHV_IDE;LOCP_COD_USUARIO;LOCP_DAT_INCLUSAO;LOCP_DSC_OPERACAO;LOCP_COD_SISTEMA;LOCP_NOM_TABELA;LOCP_CHV_IDE_TABELA;LOCP_TXT_REGISTRADO;LOCP_COD_CASO_USO;LOCP_COD_NIVEL;LOCP_END_IP_REQ
258895;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000322|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258898;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000333|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258899;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000339|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258900;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000265|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258901;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000265|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258902;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000244|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258903;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002087|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258904;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002085|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258905;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002088|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258907;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000314|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258906;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002079|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258908;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000315|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258909;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000318|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258910;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000318|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258916;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000228|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258912;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000261|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258913;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001939|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258914;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002396|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258915;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000364|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258911;Cliente_27;12/03/2018 10:41;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000316|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258927;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000322|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258926;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000322|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258925;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001917|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258924;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000303|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258923;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000303|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258922;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002333|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258921;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002333|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258920;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001976|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258919;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001976|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258947;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000228|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258946;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000364|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258945;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002396|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258944;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1001939|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258943;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000261|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258942;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000316|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258941;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000318|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258940;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000318|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258939;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000315|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258938;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000314|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258937;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002079|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258936;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002088|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258935;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002085|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258934;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1002087|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258933;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000244|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258932;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000265|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258931;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000265|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258928;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000333|1.000||CIF|5012|-|Mensagem não informada pelo SAP];PRECIFICAR;900;172.30.94.55
258929;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000333|1.000||CIF|5012|-|Valor do resultado da precificação igual a R$0,00.];PRECIFICAR;900;172.30.94.55
258930;Cliente_27;12/03/2018 10:42;Não foi possível precificar o produto.;ABC;;;[Cliente_27|Cliente_27|Z700|2018-03-13|1000339|1.000||CIF|5012|-|Item sem negociação vigente];PRECIFICAR;900;172.30.94.55
258962;Cliente_22;12/03/2018 11:06;134-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=14||Ems=00000Cliente_22|Rec=00000Cliente_22|DtE=12/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=5000|DtE=12/03/2018|Bas=5286|Prz=|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258967;Cliente_22;12/03/2018 11:06;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_22|Rec=Cliente_22|Email=XXXXXXXXXX|OVs=0210050444|null;ENVIAR PEDIDO;1000;unknow
258965;Cliente_22;12/03/2018 11:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;134-0210050444-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258966;Cliente_22;12/03/2018 11:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;134-0210050444-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
258963;Cliente_22;12/03/2018 11:06;134-INCLUSAO-Fim chamada Ws-client -> Process Server - 5.674 (ms) de duração;ABC;;;Tip=null|Num=0210050444|Orig=14||Ems=00000Cliente_22|Rec=00000Cliente_22|DtE=12/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000209|Qtd=5000|DtE=12/03/2018|Bas=5286|Prz=|Mod=Z02|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258964;Cliente_22;12/03/2018 11:06;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;134-0210050444-S-Venda Produtos 210050444 foi gravado(a);ENVIAR PEDIDO;900;unknow
258994;Cliente_37;12/03/2018 13:11;1-INCLUSAO-Inicio chamada Ws-client -> Process Server - apdx;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=1000|DtE=13/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258995;Cliente_37;12/03/2018 13:11;1-INCLUSAO-Fim chamada Ws-client -> Process Server - 7.783 (ms) de duração;ABC;;;Tip=null|Num=0210050445|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=1000|DtE=13/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
258996;Cliente_37;12/03/2018 13:11;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050445-S-Venda Produtos 210050445 foi gravado(a);ENVIAR PEDIDO;900;172.30.98.85
258997;Cliente_37;12/03/2018 13:11;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050445-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.98.85
258998;Cliente_37;12/03/2018 13:11;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050445-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.98.85
258999;Cliente_37;12/03/2018 13:11;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050445-A-Verificação dinâmica de crédito: limite de crédito foi excedido 440.898,26 BRL;ENVIAR PEDIDO;900;172.30.98.85
259000;Cliente_37;12/03/2018 13:11;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;1-0210050445-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.98.85
259001;Cliente_37;12/03/2018 13:11;Envio de Email do SCP;ABC;;;Notificação da OV '0210050445' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;172.30.98.85
259004;Cliente_37;12/03/2018 13:48;143-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=500|DtE=13/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
259005;Cliente_37;12/03/2018 13:48;143-INCLUSAO-Fim chamada Ws-client -> Process Server - 4.857 (ms) de duração;ABC;;;Tip=null|Num=0210050446|Orig=12||Ems=00000Cliente_37|Rec=00000Cliente_37|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=500|DtE=13/03/2018|Bas=5096|Prz=Z002|Mod=Z10|Ctr=null|Amo=|B2B=/#;ENVIAR PEDIDO;800;unknow
259006;Cliente_37;12/03/2018 13:48;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;143-0210050446-S-Venda Produtos 210050446 foi gravado(a);ENVIAR PEDIDO;900;172.30.98.85
259007;Cliente_37;12/03/2018 13:48;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;143-0210050446-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.98.85
259008;Cliente_37;12/03/2018 13:48;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;143-0210050446-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.98.85
259009;Cliente_37;12/03/2018 13:48;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;143-0210050446-A-Verificação dinâmica de crédito: limite de crédito foi excedido 440.005,11 BRL;ENVIAR PEDIDO;900;172.30.98.85
259010;Cliente_37;12/03/2018 13:48;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;143-0210050446-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.98.85
259011;Cliente_37;12/03/2018 13:48;Envio de Email do SCP;ABC;;;Notificação da OV '0210050446' foi enviada para o email 'XXXXXXXXXX, XXXXXXXXXX'.;NOTIFICAR PEDIDO;800;172.30.98.85
259048;Cliente_33;12/03/2018 14:22;Pesquisa de produtos disponíveis;ABC;;;Cliente_33|Cliente_33|Prezado P.17 DE JULHO LTDA, não há produtos disponíveis na lista de inclusão. ;MONTAR TELA PEDIDOS;900;172.30.98.4
259049;Cliente_21;12/03/2018 14:50;11-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12||Ems=00000Cliente_21|Rec=00000Cliente_21|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=50000|DtE=13/03/2018|Bas=5211|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=12310/10#;ENVIAR PEDIDO;800;unknow
259052;Cliente_21;12/03/2018 14:50;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050447-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
259053;Cliente_21;12/03/2018 14:50;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050447-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
259055;Cliente_21;12/03/2018 14:50;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050447-A-Solicitação de Liberação de OV nº 1012 foi disparada com sucesso;ENVIAR PEDIDO;900;172.30.20.243
259056;Cliente_21;12/03/2018 14:50;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050447-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.20.243
259057;Cliente_21;12/03/2018 14:50;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_21|Rec=Cliente_21|Email=XXXXXXXXXX|OVs=0210050447|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.20.243
259051;Cliente_21;12/03/2018 14:50;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050447-S-Venda Produtos 210050447 foi gravado(a);ENVIAR PEDIDO;900;172.30.20.243
259050;Cliente_21;12/03/2018 14:50;11-INCLUSAO-Fim chamada Ws-client -> Process Server - 5.435 (ms) de duração;ABC;;;Tip=null|Num=0210050447|Orig=12||Ems=00000Cliente_21|Rec=00000Cliente_21|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=50000|DtE=13/03/2018|Bas=5211|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=12310/10#;ENVIAR PEDIDO;800;unknow
259054;Cliente_21;12/03/2018 14:50;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;11-0210050447-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.995.204,52 BRL;ENVIAR PEDIDO;900;172.30.20.243
259059;Cliente_21;12/03/2018 14:51;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_21|Rec=Cliente_21|OVs=0210050447;ENVIAR PEDIDO;800;unknow
259060;Cliente_21;12/03/2018 14:51;13-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_21|Rec=00000Cliente_21|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=50000|DtE=13/03/2018|Bas=5211|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=12310/10#;ENVIAR PEDIDO;800;unknow
259062;Cliente_21;12/03/2018 14:51;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050448-S-Venda Produtos 210050448 foi gravado(a);ENVIAR PEDIDO;900;unknow
259063;Cliente_21;12/03/2018 14:51;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050448-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;unknow
259064;Cliente_21;12/03/2018 14:51;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050448-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;unknow
259065;Cliente_21;12/03/2018 14:51;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050448-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.995.204,52 BRL;ENVIAR PEDIDO;900;unknow
259066;Cliente_21;12/03/2018 14:51;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050448-A-Solicitação de Liberação de OV nº 1013 foi disparada com sucesso;ENVIAR PEDIDO;900;unknow
259061;Cliente_21;12/03/2018 14:51;13-INCLUSAO-Fim chamada Ws-client -> Process Server - 4.980 (ms) de duração;ABC;;;Tip=null|Num=0210050448|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_21|Rec=00000Cliente_21|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=50000|DtE=13/03/2018|Bas=5211|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=12310/10#;ENVIAR PEDIDO;800;unknow
259068;Cliente_21;12/03/2018 14:51;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_21|Rec=Cliente_21|Email=XXXXXXXXXX|OVs=0210050448|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;unknow
259067;Cliente_21;12/03/2018 14:51;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;13-0210050448-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;unknow
259070;Cliente_21;12/03/2018 14:52;Atenção! Ordem de venda semelhante encontrada.;ABC;;;Ems=Cliente_21|Rec=Cliente_21|OVs=0210050448;ENVIAR PEDIDO;800;172.30.20.243
259071;Cliente_21;12/03/2018 14:52;15-INCLUSAO-Inicio chamada Ws-client -> Process Server;ABC;;;Tip=null|Num=|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_21|Rec=00000Cliente_21|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=50000|DtE=13/03/2018|Bas=5211|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=12310/10#;ENVIAR PEDIDO;800;unknow
259077;Cliente_21;12/03/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050449-A-Solicitação de Liberação de OV nº 1014 foi disparada com sucesso;ENVIAR PEDIDO;900;172.30.20.243
259078;Cliente_21;12/03/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050449-A-Item 10 - 01.000.088 - XXXXXX;ENVIAR PEDIDO;900;172.30.20.243
259079;Cliente_21;12/03/2018 14:53;Email de confirmação não enviado por falha.;ABC;;;Ems=Cliente_21|Rec=Cliente_21|Email=XXXXXXXXXX|OVs=0210050449|Ocorreu um problema ao acessar o serviço de envio de email.;ENVIAR PEDIDO;1000;172.30.20.243
259072;Cliente_21;12/03/2018 14:53;15-INCLUSAO-Fim chamada Ws-client -> Process Server - 4.Cliente_45 (ms) de duração;ABC;;;Tip=null|Num=0210050449|Orig=12|ConfirmadaOVsemelhante|Ems=00000Cliente_21|Rec=00000Cliente_21|DtE=13/03/2018|TOV=Z700|Its=1#Pos=10#Prd=000000000001000088|Qtd=50000|DtE=13/03/2018|Bas=5211|Prz=Z015|Mod=Z10|Ctr=null|Amo=|B2B=12310/10#;ENVIAR PEDIDO;800;unknow
259073;Cliente_21;12/03/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050449-S-Venda Produtos 210050449 foi gravado(a);ENVIAR PEDIDO;900;172.30.20.243
259074;Cliente_21;12/03/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050449-S-VBAPKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
259075;Cliente_21;12/03/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050449-S-VBAKKOM processado com êxito;ENVIAR PEDIDO;900;172.30.20.243
259076;Cliente_21;12/03/2018 14:53;Mensagem enviada pelo serviço que não será traduzida.;ABC;;;15-0210050449-A-Verificação dinâmica de crédito: limite de crédito foi excedido 4.995.204,52 BRL;ENVIAR PEDIDO;900;172.30.20.243
